row_index,a,op,b,c,prompt,freq_a,freq_b,freq_c,freq_prompt,log_freq_a,log_freq_b,log_freq_c,log_freq_prompt,target,target_text,target_num_tokens,target_logprob,avg_target_logprob,model,mean_logprob_per_example,mean_logprob_per_token
122399137,45,-,40,5,45 - 40 =,554,888,8658,6,2.7442929831226763,2.9489017609702137,3.9374677396433775,0.8450980400142568,5,5,1,-5.4453125,-5.4453125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
53939193,888,/,24,37,888 / 24 =,13,1119,250,7,1.146128035678238,3.0492180226701815,2.399673721481038,0.9030899869919435,37,37,1,-9.90625,-9.90625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
36785500,1533,-,1022,511,1533 - 1022 =,3,4,12,1,0.6020599913279624,0.6989700043360189,1.1139433523068367,0.3010299956639812,511,511,1,-9.7890625,-9.7890625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
115941062,2600,/,5,520,2600 / 5 =,12,10853,36,1,1.1139433523068367,4.035589817243458,1.568201724066995,0.3010299956639812,520,520,1,-10.765625,-10.765625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
71155571,927,-,346,581,927 - 346 =,4,8,4,2,0.6989700043360189,0.9542425094393249,0.6989700043360189,0.47712125471966244,581,581,2,-10.421875,-5.2109375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
21505469,512,-,366,146,512 - 366 =,258,13,18,1,2.413299764081252,1.146128035678238,1.2787536009528289,0.3010299956639812,146,146,1,-7.46484375,-7.46484375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
121347821,19502,-,19456,46,19502 - 19456 =,1,1,209,1,0.3010299956639812,0.3010299956639812,2.322219294733919,0.3010299956639812,46,46,1,-7.5,-7.5,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
30093842,-31,-,3,-34,-31 - 3 =,43,18022,22,1,1.6434526764861874,4.2558270827032345,1.3617278360175928,0.3010299956639812,-34,-34,2,-12.453125,-6.2265625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
109684406,-11,+,13,2,-11 + 13 =,129,1266,15071,5,2.113943352306837,3.1027766148834415,4.178170885448802,0.7781512503836436,2,2,1,-6.7265625,-6.7265625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
122943274,76,+,56,132,76 + 56 =,94,211,114,1,1.9777236052888478,2.3263358609287517,2.060697840353612,0.3010299956639812,132,132,1,-9.625,-9.625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
69868096,-347,+,356,9,-347 + 356 =,2,14,4399,1,0.47712125471966244,1.1760912590556813,3.6434526764861874,0.3010299956639812,9,9,1,-7.1640625,-7.1640625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
81271827,418,+,86,504,418 + 86 =,4,65,48,1,0.6989700043360189,1.8195439355418688,1.6901960800285136,0.3010299956639812,504,504,1,-10.71875,-10.71875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
105778087,-10,+,-6,-16,-10 + -6 =,204,13,80,1,2.311753861055754,1.146128035678238,1.9084850188786497,0.3010299956639812,-16,-16,2,-11.515625,-5.7578125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
74108778,24576,/,2048,12,24576 / 2048 =,4,71,3890,1,0.6989700043360189,1.8573324964312685,3.5900612308037427,0.3010299956639812,12,12,1,-7.66796875,-7.66796875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
86051515,-41,+,52,11,-41 + 52 =,23,162,2056,1,1.380211241711606,2.2121876044039577,3.313234291694724,0.3010299956639812,11,11,1,-7.66796875,-7.66796875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
109326464,3830,+,111,3941,3830 + 111 =,1,92,2,1,0.3010299956639812,1.968482948553935,0.47712125471966244,0.3010299956639812,3941,3941,2,-12.8828125,-6.44140625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
14429643,600,*,1024,614400,600 * 1024 =,209,269,2,1,2.322219294733919,2.4313637641589874,0.47712125471966244,0.3010299956639812,614400,614400,2,-16.0625,-8.03125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
56848352,555,+,111,666,555 + 111 =,17,92,43,6,1.255272505103306,1.968482948553935,1.6434526764861874,0.8450980400142568,666,666,1,-7.2734375,-7.2734375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
40103672,999999999,+,999999999,1999999998,999999999 + 999999999 =,3,4,2,2,0.6020599913279624,0.6989700043360189,0.47712125471966244,0.47712125471966244,1999999998,1999999998,3,-18.5,-6.16796875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
127217589,287,*,1980,568260,287 * 1980 =,10,16,1,1,1.041392685158225,1.2304489213782739,0.3010299956639812,0.3010299956639812,568260,568260,2,-20.453125,-10.2265625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
100410092,736281,-,122331,613950,736281 - 122331 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,613950,613950,3,-17.234375,-5.74609375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
127583365,245,+,330,575,245 + 330 =,19,25,24,5,1.3010299956639813,1.414973347970818,1.3979400086720377,0.7781512503836436,575,575,1,-10.1171875,-10.1171875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
128729992,64,+,1514,1578,64 + 1514 =,840,1,2,1,2.924795995797912,0.3010299956639812,0.47712125471966244,0.3010299956639812,1578,1578,2,-13.2265625,-6.61328125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
40629381,334800,/,300,1116,334800 / 300 =,1,291,4,1,0.3010299956639812,2.4653828514484184,0.6989700043360189,0.3010299956639812,1116,1116,2,-13.796875,-6.8984375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
37795775,8000000,/,8000,1000,8000000 / 8000 =,10,32,313,1,1.041392685158225,1.5185139398778875,2.496929648073215,0.3010299956639812,1000,1000,1,-9.6171875,-9.6171875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
60839434,180,-,61,119,180 - 61 =,308,104,50,1,2.4899584794248346,2.0211892990699383,1.7075701760979363,0.3010299956639812,119,119,1,-9.2734375,-9.2734375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
104199746,21,-,5,16,21 - 5 =,803,10853,2356,11,2.905256048748451,4.035589817243458,3.3723595825243238,1.0791812460476249,16,16,1,-6.6953125,-6.6953125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
103786985,32768,*,98259,3219750912,32768 * 98259 =,51,1,1,1,1.7160033436347992,0.3010299956639812,0.3010299956639812,0.3010299956639812,3219750912,3219750912,4,-29.421875,-7.35546875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
26751470,102500,/,25,4100,102500 / 25 =,1,1158,6,1,0.3010299956639812,3.064083435963596,0.8450980400142568,0.3010299956639812,4100,4100,2,-11.3828125,-5.69140625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
97761732,750,+,375,1125,750 + 375 =,62,26,13,1,1.7993405494535817,1.4313637641589874,1.146128035678238,0.3010299956639812,1125,1125,2,-14.40625,-7.203125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
42326054,-465,+,460,-5,-465 + 460 =,1,17,2418,1,0.3010299956639812,1.255272505103306,3.3836358683618797,0.3010299956639812,-5,-5,2,-9.5625,-4.78125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
58268215,100,-,76,24,100 - 76 =,1781,83,1631,1,3.250907699700856,1.9242792860618816,3.2127201544178425,0.3010299956639812,24,24,1,-7.88671875,-7.88671875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
123087247,52,-,8,44,52 - 8 =,302,6642,276,6,2.481442628502305,3.8223642524415493,2.4424797690644486,0.8450980400142568,44,44,1,-7.73046875,-7.73046875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
131470777,1400,+,1500,2900,1400 + 1500 =,38,60,5,2,1.591064607026499,1.7853298350107671,0.7781512503836436,0.47712125471966244,2900,2900,2,-10.171875,-5.0859375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
60839434,171,-,61,110,171 - 61 =,32,104,200,1,1.5185139398778875,2.0211892990699383,2.303196057420489,0.3010299956639812,110,110,1,-8.4140625,-8.4140625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
45115682,1080,/,12,90,1080 / 12 =,39,2917,503,2,1.6020599913279625,3.4650852875574327,2.7024305364455254,0.47712125471966244,90,90,1,-10.4921875,-10.4921875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
123873639,53,/,1,53,53 / 1 =,157,28252,137,1,2.1986570869544226,4.4510645694747835,2.1398790864012365,0.3010299956639812,53,53,1,-9.6875,-9.6875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
15395600,109,-,116,-7,109 - 116 =,31,31,339,1,1.505149978319906,1.505149978319906,2.531478917042255,0.3010299956639812,-7,-7,2,-14.171875,-7.0859375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
107483111,1904,+,100,2004,1904 + 100 =,3,1776,5,1,0.6020599913279624,3.2496874278053016,0.7781512503836436,0.3010299956639812,2004,2004,1,-9.125,-9.125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
78966443,165,*,19,3135,165 * 19 =,54,621,3,2,1.7403626894942439,2.7937903846908188,0.6020599913279624,0.47712125471966244,3135,3135,2,-14.859375,-7.4296875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
72261488,12463,+,675,13138,12463 + 675 =,2,8,1,1,0.47712125471966244,0.9542425094393249,0.3010299956639812,0.3010299956639812,13138,13138,2,-15.625,-7.8125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
33787598,796,/,2,398,796 / 2 =,1,28880,7,1,0.3010299956639812,4.460612226534829,0.9030899869919435,0.3010299956639812,398,398,1,-11.46875,-11.46875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
15800569,10000,*,20001,200010000,10000 * 20001 =,216,1,1,1,2.3364597338485296,0.3010299956639812,0.3010299956639812,0.3010299956639812,200010000,200010000,3,-13.375,-4.45703125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
42516805,89,*,89,7921,89 * 89 =,80,81,1,1,1.9084850188786497,1.9138138523837167,0.3010299956639812,0.3010299956639812,7921,7921,2,-13.671875,-6.8359375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
89470862,79,-,7,72,79 - 7 =,86,5566,576,1,1.9395192526186185,3.7456212213069384,2.7611758131557314,0.3010299956639812,72,72,1,-7.76953125,-7.76953125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
1205868,400,*,4000,1600000,400 * 4000 =,273,71,3,1,2.437750562820388,1.8573324964312685,0.6020599913279624,0.3010299956639812,1600000,1600000,2,-13.3125,-6.65625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
124650502,1296,*,2,2592,1296 * 2 =,18,28880,15,1,1.2787536009528289,4.460612226534829,1.2041199826559248,0.3010299956639812,2592,2592,2,-13.484375,-6.7421875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
3449188,250059350016,-,249802260480,257089536,250059350016 - 249802260480 =,2,1,1,1,0.47712125471966244,0.3010299956639812,0.3010299956639812,0.3010299956639812,257089536,257089536,4,-25.171875,-6.29296875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
133817291,-6,-,3,-9,-6 - 3 =,501,18022,234,5,2.7007037171450192,4.2558270827032345,2.3710678622717363,0.7781512503836436,-9,-9,2,-10.484375,-5.2421875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
122972623,176,*,144,25344,176 * 144 =,33,140,1,1,1.5314789170422551,2.1492191126553797,0.3010299956639812,0.3010299956639812,25344,25344,2,-19.90625,-9.953125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
30828853,53,+,38,91,53 + 38 =,157,200,121,1,2.1986570869544226,2.303196057420489,2.0863598306747484,0.3010299956639812,91,91,1,-9.859375,-9.859375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
119739560,84,+,236,320,84 + 236 =,133,13,120,1,2.1271047983648077,1.146128035678238,2.08278537031645,0.3010299956639812,320,320,1,-11.078125,-11.078125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
17708207,415,+,1,416,415 + 1 =,6,28252,12,1,0.8450980400142568,4.4510645694747835,1.1139433523068367,0.3010299956639812,416,416,1,-10.4140625,-10.4140625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
85718691,10000,/,50,200,10000 / 50 =,216,1149,464,5,2.3364597338485296,3.060697840353612,2.667452952889954,0.7781512503836436,200,200,1,-6.2734375,-6.2734375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
36637031,17,*,25,425,17 * 25 =,846,1158,25,2,2.9278834103307068,3.064083435963596,1.414973347970818,0.47712125471966244,425,425,1,-10.140625,-10.140625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
48640481,19,-,25,-6,19 - 25 =,640,1158,470,2,2.8068580295188172,3.064083435963596,2.673020907128896,0.47712125471966244,-6,-6,2,-13.671875,-6.8359375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
22739606,92,+,23,115,92 + 23 =,87,466,82,1,1.9444826721501687,2.6693168805661123,1.919078092376074,0.3010299956639812,115,115,1,-8.734375,-8.734375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
92123683,541,-,9,532,541 - 9 =,4,3785,7,1,0.6989700043360189,3.5781806096277777,0.9030899869919435,0.3010299956639812,532,532,1,-11.5,-11.5,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
123301898,543,-,3,540,543 - 3 =,12,18022,58,1,1.1139433523068367,4.2558270827032345,1.7708520116421442,0.3010299956639812,540,540,1,-9.296875,-9.296875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
68683071,5041,-,4900,141,5041 - 4900 =,1,2,27,1,0.3010299956639812,0.47712125471966244,1.4471580313422192,0.3010299956639812,141,141,1,-8.9609375,-8.9609375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
132612165,-1,*,2,-2,-1 * 2 =,2201,28880,3371,5,3.342817314635733,4.460612226534829,3.527887565952705,0.7781512503836436,-2,-2,2,-10.0234375,-5.01171875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
94033344,65,+,16,81,65 + 16 =,230,2263,265,1,2.3636119798921444,3.354876422516234,2.424881636631067,0.3010299956639812,81,81,1,-9.640625,-9.640625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
98626588,369,+,361,730,369 + 361 =,7,11,17,1,0.9030899869919435,1.0791812460476249,1.255272505103306,0.3010299956639812,730,730,1,-12.9296875,-12.9296875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
115663444,16384,*,1,16384,16384 * 1 =,21,28252,75,1,1.3424226808222062,4.4510645694747835,1.8808135922807914,0.3010299956639812,16384,16384,2,-7.3046875,-3.65234375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
11270904,15000,+,8000,23000,15000 + 8000 =,32,32,4,1,1.5185139398778875,1.5185139398778875,0.6989700043360189,0.3010299956639812,23000,23000,2,-10.3515625,-5.17578125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
103623273,528,/,66,8,528 / 66 =,23,110,4817,1,1.380211241711606,2.0453229787866576,3.6828667956623247,0.3010299956639812,8,8,1,-8.7890625,-8.7890625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
112976629,100,*,-2,-200,100 * -2 =,1781,151,10,1,3.250907699700856,2.1818435879447726,1.041392685158225,0.3010299956639812,-200,-200,2,-14.21875,-7.109375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
74810227,11,-,63,-52,11 - 63 =,1508,153,5,1,3.17868923977559,2.187520720836463,0.7781512503836436,0.3010299956639812,-52,-52,2,-12.984375,-6.4921875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
50646108,99999999999999,-,20030211083412,79969788916587,99999999999999 - 20030211083412 =,2,1,1,1,0.47712125471966244,0.3010299956639812,0.3010299956639812,0.3010299956639812,79969788916587,79969788916587,6,-39.65625,-6.609375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
106864504,-3,/,1,-3,-3 / 1 =,1231,28252,2716,4,3.090610707828407,4.4510645694747835,3.4340896384178907,0.6989700043360189,-3,-3,2,-11.8125,-5.90625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
93997879,103,-,100,3,103 - 100 =,48,1776,10255,2,1.6901960800285136,3.2496874278053016,4.010978012174742,0.47712125471966244,3,3,1,-5.515625,-5.515625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
115311904,1558,/,38,41,1558 / 38 =,1,200,183,1,0.3010299956639812,2.303196057420489,2.2648178230095364,0.3010299956639812,41,41,1,-9.03125,-9.03125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
39915307,-63,+,68,5,-63 + 68 =,11,96,8658,1,1.0791812460476249,1.9867717342662448,3.9374677396433775,0.3010299956639812,5,5,1,-6.0625,-6.0625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
13252151,6701,+,3642,10343,6701 + 3642 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,10343,10343,2,-18.390625,-9.1953125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
128318410,18,*,6,108,18 * 6 =,1123,7366,182,12,3.0507663112330423,3.867290669854884,2.2624510897304293,1.1139433523068367,108,108,1,-9.3828125,-9.3828125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
44156272,960,+,520,1480,960 + 520 =,41,9,8,1,1.6232492903979006,1.0,0.9542425094393249,0.3010299956639812,1480,1480,2,-12.90625,-6.453125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
84854167,78,-,55,23,78 - 55 =,120,207,452,1,2.08278537031645,2.3180633349627615,2.656098202012832,0.3010299956639812,23,23,1,-7.62109375,-7.62109375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
53092980,12,*,80,960,12 * 80 =,3017,366,76,1,3.479719235439571,2.5646660642520893,1.8864907251724818,0.3010299956639812,960,960,1,-10.859375,-10.859375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
42264799,45,+,4134,4179,45 + 4134 =,554,1,1,1,2.7442929831226763,0.3010299956639812,0.3010299956639812,0.3010299956639812,4179,4179,2,-15.59375,-7.796875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
16027154,19836,/,2,9918,19836 / 2 =,1,28880,1,1,0.3010299956639812,4.460612226534829,0.3010299956639812,0.3010299956639812,9918,9918,2,-14.28125,-7.140625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
45894955,109,-,68,41,109 - 68 =,31,96,183,1,1.505149978319906,1.9867717342662448,2.2648178230095364,0.3010299956639812,41,41,1,-6.9453125,-6.9453125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
66916790,36,+,1296,1332,36 + 1296 =,686,9,16,1,2.8369567370595505,1.0,1.2304489213782739,0.3010299956639812,1332,1332,2,-13.0234375,-6.51171875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
102010305,3600000,/,10000,360,3600000 / 10000 =,2,110,197,1,0.47712125471966244,2.0453229787866576,2.296665190261531,0.3010299956639812,360,360,1,-11.8203125,-11.8203125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
116509929,255,-,235,20,255 - 235 =,262,21,2291,1,2.419955748489758,1.3424226808222062,3.3602146132953523,0.3010299956639812,20,20,1,-7.37890625,-7.37890625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
71118568,86,+,62,148,86 + 62 =,64,101,39,1,1.8129133566428555,2.0086001717619175,1.6020599913279625,0.3010299956639812,148,148,1,-10.515625,-10.515625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
16569981,405,-,165,240,405 - 165 =,16,28,301,1,1.2304489213782739,1.462397997898956,2.4800069429571505,0.3010299956639812,240,240,1,-10.65625,-10.65625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
42453788,3591,+,9,3600,3591 + 9 =,1,3785,82,1,0.3010299956639812,3.5781806096277777,1.919078092376074,0.3010299956639812,3600,3600,2,-14.3359375,-7.16796875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
57636763,30109,*,33211,999949999,30109 * 33211 =,1,1,2,1,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.3010299956639812,999949999,999949999,3,-24.96875,-8.328125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
27691826,2800,-,2747,53,2800 - 2747 =,12,2,137,1,1.1139433523068367,0.47712125471966244,2.1398790864012365,0.3010299956639812,53,53,1,-7.734375,-7.734375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
86506570,590,+,200,790,590 + 200 =,9,420,8,1,1.0,2.6242820958356683,0.9542425094393249,0.3010299956639812,790,790,1,-10.671875,-10.671875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
24221209,10000000,/,1000000,10,10000000 / 1000000 =,24,26,4209,2,1.3979400086720377,1.4313637641589874,3.6242820958356683,0.47712125471966244,10,10,1,-11.1328125,-11.1328125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
